date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
08/07/17 05:00;ITVDA002;Eurdep;air;45.62;7.36;0.0;Italy;0;0;0;Cogne;11.9;12.0
08/07/17 05:00;ITVDA003;Eurdep;air;45.6;7.77;0.0;Italy;0;0;0;Donnas;11.1;11.0
08/07/17 05:00;ITVDA004;Eurdep;air;45.82;7.23;0.0;Italy;0;0;0;Etroubles;11.9;12.0
08/07/17 04:00;ITVDA005;Eurdep;air;45.73;6.97;0.0;Italy;0;0;0;La Thuile;14.0;15.0
08/07/17 05:00;ITPM2101;Eurdep;air;44.62;9.19;0.0;Italy;0;0;0;Bobbio Pellice;13.6;13.0
08/07/17 05:00;ITPM2102;Eurdep;air;46.0;7.98;0.0;Italy;0;0;0;Macugnaga;24.5;25.0
08/07/17 05:00;ITPM2103;Eurdep;air;45.52;7.85;0.0;Italy;0;0;0;Borgofranco d'Ivrea;11.0;11.0
08/07/17 05:00;ITPM2104;Eurdep;air;44.94;8.7;0.0;Italy;0;0;0;Alessandria Lobbi;10.6;11.0
08/07/17 05:00;ITPM2105;Eurdep;air;46.1;8.3;0.0;Italy;0;0;0;Domodossola;20.3;23.0
08/07/17 05:00;ITPM2106;Eurdep;air;45.33;8.39;0.0;Italy;0;0;0;Vercelli;13.2;14.0
08/07/17 05:00;ITPM2107;Eurdep;air;45.1;8.28;0.0;Italy;0;0;0;Serralunga di Crea;8.0;8.4
08/07/17 05:00;ITPM2108;Eurdep;air;45.02;8.85;0.0;Italy;0;0;0;Isola Sant'Antonio;8.7;9.2
08/07/17 05:00;ITPM2109;Eurdep;air;44.59;8.88;0.0;Italy;0;0;0;Fraconalto;6.3;6.6
08/07/17 05:00;ITPM2110;Eurdep;air;45.47;7.14;0.0;Italy;0;0;0;Ceresole Reale;18.1;18.0
08/07/17 05:00;ITPM2111;Eurdep;air;44.92;6.78;0.0;Italy;0;0;0;Cesana Torinese;9.6;10.0
08/07/17 05:00;ITPM2112;Eurdep;air;44.13;7.73;0.0;Italy;0;0;0;Briga Alta;10.7;11.0
08/07/17 05:00;ITPM2113;Eurdep;air;44.41;8.18;0.0;Italy;0;0;0;Saliceto;9.5;10.0
08/07/17 05:00;ITPM2114;Eurdep;air;46.35;8.43;0.0;Italy;0;0;0;Formazza;14.0;14.0
